File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,xnorm,ynorm,znorm
2,ir800,11,320.5718352,647.8186745,53.39050697,1.833979493,3.116175827,6.946817814,1,5,2051.327603,0.475987507,2258.18931,0.524012493,-0.139560041,0.333982119,0.250084133
2,ir800,11,323.3896423,647.2075214,54.12895983,1.826263975,3.828536296,11.97482931,1,5,2098.759499,0.491919196,2167.750965,0.508080804,-0.17859312,0.318761176,0.268545455
2,ir800,11,303.8234862,688.2560706,39.24703304,1.70107236,3.290553281,9.977662902,2,5,3800.023959,0.844107234,701.9260384,0.155892766,0.362159841,-0.097751483,-0.103502715
2,ir800,11,330.1919031,645.773751,48.65138409,1.34443006,2.876284233,6.823819331,1,5,1990.124208,0.46566595,2283.609627,0.53433405,-0.272515377,0.281427615,0.131606061
2,ir800,12,531.6121936,313.0656643,41.20429109,4.574248835,2.957816785,41.38424814,0,5,2059.315448,0.425278117,2782.630375,0.574721883,-0.220882474,0.378995855,-0.02379015
2,ir800,12,532.8874586,295.856607,36.5225081,3.903373747,2.942399055,56.86287032,0,5,3166.878194,0.659910226,1632.097322,0.340089774,-0.233792779,0.47924321,-0.140834725
2,ir800,12,533.9847411,287.0492162,47.09426337,2.342399827,2.698254979,26.27131042,0,5,4844.15111,0.9988276,5.70656904,0.0011724,-0.242138568,0.530240917,0.123459157
2,ir800,12,507.5916826,306.4102251,44.39429866,2.246415921,2.948372506,13.74227494,0,5,2755.223862,0.566974139,2104.299682,0.433025861,-0.130027096,0.43473023,0.055960039
2,ir800,12,512.0334349,299.0384907,43.75724869,2.073396319,3.1050872,14.403226,0,5,3778.383941,0.78574299,1030.287916,0.21425701,-0.150788665,0.474976695,0.04003379
2,ir800,12,515.0024524,298.079194,41.79189172,2.036570662,2.55733945,16.06607336,0,5,4201.299456,0.8562777,705.2843627,0.1437223,-0.162839204,0.478559348,-0.009100135
2,ir800,12,530.4838096,284.5742174,52.60211503,1.357575908,2.794516161,14.12190833,0,5,5783.365097,1,0,0,-0.229589596,0.547208186,0.261155448
2,ir800,12,530,285,52,1.345761152,2.394836735,23.94169707,0,5,5789.455933,1,0,0,-0.227501852,0.545040872,0.246102572
2,tmr,3,531.3811412,605.2409328,30.00431189,2.476082002,2.440475233,8.283930643,1,5,883.7890232,0.123152307,6290.139727,0.876847693,0.634668957,0.19299852,-0.278138635
2,tmr,3,511,691,28,2.249262146,2.34186258,15.90165971,2,5,3247.84544,0.680728572,1523.285922,0.319271428,-0.469499801,0.314618546,-0.328246433
2,tmr,3,530.2733053,610.0217517,28.6265607,0.976427772,2.004756141,2.693478348,1,5,1004.470311,0.142528616,6041.597696,0.857471384,0.573228473,0.200185659,-0.312582415
2,tmr,3,480,698,39,1.191714263,2.448618589,7.393655094,2,5,1170,0.246462232,3577.177658,0.753537768,-0.677285772,-0.096745271,-0.053246433
2,tmr,3,528.4878551,646.9319357,36.37375254,1.647746378,2.575358343,9.367475481,1,5,1079.330048,0.235320961,3507.296798,0.764679039,0.126021487,0.352860674,-0.118902619
2,tmr,3,524,678,30,0.962072775,4.085333202,7.087410273,2,5,2164.80946,0.472613388,2415.698657,0.527386612,-0.262373802,0.438503674,-0.278246433
2,tmr,5,291.0084161,280.8560803,27.46116099,6.369456142,2.37298746,36.45246923,0,5,2939.132504,0.612551707,1859.047008,0.387448293,0.705044399,0.734786489,-0.367368403
2,tmr,5,287.6999971,264.4295708,26.26334613,5.16219221,2.46691692,37.3167245,0,5,1215.35429,0.251751962,3612.272749,0.748248038,0.710416575,0.833607292,-0.397313774
2,tmr,5,296.4990701,263.6290031,24.21184208,3.763454841,2.420087442,33.3979318,0,5,1961.135128,0.408515786,2839.516679,0.591484214,0.675643673,0.832222487,-0.448601376
2,tmr,5,288,267,32,2.449074246,2.652630688,18.7529063,0,5,1482.228053,0.309626495,3304.920574,0.690373505,0.71042714,0.818294418,-0.253897428
2,tmr,5,286.8556263,277.5655817,28.6301177,1.967863878,2.419918331,1.227369756,0,5,2274.289245,0.47161715,2548.004399,0.52838285,0.719766626,0.756997202,-0.338144485
2,tmr,5,301,280,26,1.390754336,1.697403014,13.41557813,0,5,3778.954882,0.788220358,1015.332458,0.211779642,0.665583232,0.732902633,-0.403897428
2,tmr,5,307.3380891,283.4787597,30.45222668,1.314306568,1.750392271,11.30666524,0,5,4712.6701,0.973653523,127.5360153,0.026346477,0.642403196,0.708073262,-0.292591761
2,tmr,6,635.593592,622.7762954,31.32886519,1.684789771,2.125632602,22.32764572,0,5,2173.382914,0.435782844,2813.790099,0.564217156,0.433160418,0.378421689,-0.01266247
2,tmr,6,644.2879766,628.6620077,30.92879788,1.41250247,2.524414063,6.73117589,0,5,3052.274285,0.612703989,1929.470983,0.387296011,0.520795737,0.242000901,-0.024258624
2,tmr,6,634.2658723,563.9100059,40.5689306,1.193123976,2.176976297,15.45891164,0,5,3806.755629,0.77076653,1132.126773,0.22923347,-0.293097477,0.255625209,0.255165513
2,tmr,6,623,611,31,0.923532513,2.134764071,3.111679178,0,5,1180.550719,0.234560011,3852.4927,0.765439989,0.26624271,0.567968516,-0.022194795
2,tmr,7,658.7995138,445.0745834,37.0338432,3.251654081,2.706142914,19.58378839,1,5,1544.994527,0.262818911,4333.13452,0.737181089,-0.657398981,-0.484781001,-0.128051348
2,tmr,7,674.7720987,450.052448,31.37877727,2.513827288,2.245204497,12.81483708,1,5,1759.881916,0.273336103,4679.258471,0.726663897,-0.717559511,-0.525087472,-0.269427996
2,tmr,7,701.4621466,330.8317044,30.95116112,2.100284454,2.491048225,7.037637178,2,5,1881.684692,0.369305603,3213.327461,0.630694397,-0.876813338,0.157048487,-0.2801184
2,tmr,7,711.4125449,417.7309408,26.846138,1.503882728,2.017597854,10.38306772,0,5,2006.850425,0.418666384,2786.571889,0.581333616,-0.875705905,-0.360505443,-0.382743978
2,tmr,7,676.6944965,438.0671579,30.99657447,1.423185896,3.0812252,10.44912966,1,5,3150.823752,0.45849784,3721.058478,0.54150216,-0.730594777,-0.455985697,-0.278983066
2,tmr,7,654.7221216,446.8003333,32.96912987,1.386679312,2.317825308,6.109845658,1,5,786.9822063,0.130351035,5249.51487,0.869648965,-0.64066179,-0.492100707,-0.229669181
2,tmr,7,687.5573868,386.7177988,29.12839624,1.369148308,3.061625742,7.525195409,0,5,3231.784957,0.665591868,1623.70823,0.334408132,-0.796712734,-0.161746223,-0.325687522
2,tmr,7,700,328,33,1.277027999,3.789635242,4.03721977,2,5,1482.228053,0.285629983,3707.101293,0.714370017,-0.872400241,0.174701018,-0.228897428
2,tmr,9,544.8727475,886.5904761,34.10112471,4.042636695,2.526628035,23.76566301,2,5,,,,,,,
2,tmr,9,522.3494107,968.5111087,33.00880241,2.833052849,2.26945455,17.23855253,1,5,,,,,,,
2,tmr,9,551.0646382,896.0554375,29.4627376,2.733600274,2.546784471,24.45460589,2,5,,,,,,,
2,tmr,9,527,961,33,1.184873666,2.391303278,18.65923852,1,5,,,,,,,
2,tmr,9,553.1769629,948.8359564,38.03698925,0.837604479,2.677456817,7.634332562,1,5,,,,,,,
2,tmr,10,375.6499243,436.7579484,35.23542625,2.730869485,2.522696278,26.468501,1,5,2782.376479,0.580632583,2009.581105,0.419367417,0.445883208,-0.239954748,-0.173011771
2,tmr,10,383.4610437,417.5569576,33.67813936,2.580743451,2.156546549,20.47742899,1,5,850.7001786,0.161362862,4421.250664,0.838637138,0.406500587,-0.13252482,-0.211943944
2,tmr,10,334.3727275,510.9969729,31.65042115,2.534080196,2.642234763,17.04055229,2,5,3277.934987,0.672436583,1596.791794,0.327563417,0.641460465,-0.647658342,-0.262636899
2,tmr,10,374.3581311,417.6523788,34.48918399,1.774316483,2.335216573,18.27346528,1,5,1342.618016,0.264783191,3728.028357,0.735216809,0.442136808,-0.126785914,-0.191667828
2,tmr,10,320,509,31,1.263218923,2.485099072,5.96295708,2,5,2839.242857,0.572809774,2117.451298,0.427190226,0.696738144,-0.625976411,-0.278897428
2,tmr,10,329.1220136,514.8038523,31.68652934,0.934420523,3.645154317,2.369116191,2,5,2882.208401,0.57456395,2134.128634,0.42543605,0.663743601,-0.666395915,-0.261734194
2,tmr,11,332,660,49,0.972093936,1.795142232,7.068347783,1,5,3806.730881,0.89036911,468.7216658,0.10963089,-0.190433635,0.064248568,0.140321459
2,tmr,11,300.8207674,707.000128,42.53243836,1.196116335,3.070177688,3.619742213,2,5,1416.261725,0.317634875,3042.443281,0.682365125,0.536343777,-0.338240133,-0.021367582
2,tmr,12,501.5850856,300.5463527,43.31774848,2.900432081,2.334707788,20.09139106,0,5,2549.856906,0.525645642,2301.04839,0.474354358,-0.109241433,0.473346428,0.029046284
2,tmr,12,518.9310289,312.2968973,47.0798471,2.44692997,3.139392966,9.177361687,0,5,3089.436729,0.614217302,1940.415507,0.385782698,-0.17165325,0.392289529,0.12309875
2,tmr,12,520.7605001,309.7263563,45.25695067,1.86416821,2.823919114,14.18526688,0,5,3349.510468,0.662189079,1708.894625,0.337810921,-0.179990085,0.406129362,0.077526339
2,tmr,12,539.9288766,311.7064476,43.0437526,1.695373723,1.997187299,15.10782271,0,5,2051.957808,0.413894194,2905.855501,0.586105806,-0.25402647,0.381227817,0.022196387
2,tmr,12,562,313,24,1.409937966,1.89831336,13.1100987,0,5,,,,,,,
3,Cy5,1,124.5549304,454.4672554,36.59514417,5.412475139,3.279029963,9.159699729,1,5,,,,,,,
3,Cy5,1,122.3014849,477.6252439,40.47758745,4.412475139,2.540234973,52.77295917,2,5,,,,,,,
3,Cy5,1,136.6854837,487.3141213,33.17956601,1.327871617,2.253490725,13.73670975,2,5,,,,,,,
3,Cy5,1,132.1340477,477.9885874,36.35707179,1.154457448,2.51362782,14.57050776,2,5,,,,,,,
3,Cy5,1,129,448,37,1.364054033,2.169981744,9.651653539,1,5,,,,,,,
3,Cy5,3,334.5958783,620.8145122,29.25598938,3.225261871,2.502139981,77.59927694,2,5,1578.65009,0.299768857,3687.661401,0.700231143,0.389720399,0.565705534,-0.176226766
3,Cy5,3,384.2476564,618.6240598,29.14931211,2.995280247,2.806118579,15.20842533,1,5,3102.556395,0.584027448,2209.768363,0.415972552,0.507371169,-0.199811219,-0.178962081
3,Cy5,3,384.2709477,622.1535158,33.4904556,2.77458332,2.702914091,21.37802616,1,5,2639.977919,0.502530461,2613.427734,0.497469539,0.556028152,-0.188511146,-0.067650709
3,Cy5,3,330.0012741,622.1833385,29.06301579,1.135675892,2.951939638,0.539233198,2,5,1142.910565,0.212767575,4228.385627,0.787232425,0.394886722,0.640394871,-0.181174807
3,Cy5,4,560.6074136,282.2754557,27.87177884,5.856224769,2.606760781,80.11094844,2,5,2449.627544,0.42394042,3328.604051,0.57605958,0.069977977,-0.583809194,-0.167949057
3,Cy5,4,584.7098664,215.2984817,29.20978516,3.915972667,2.520968917,64.42830582,1,5,2206.290333,0.379903846,3601.197382,0.620096154,0.476198212,0.405917275,-0.132268889
3,Cy5,4,558.8671837,286.9054101,32.32517593,3.255008603,2.922205862,30.95807921,2,5,1959.091152,0.338368215,3830.659581,0.661631785,0.042593833,-0.653034388,-0.049191802
3,Cy5,4,594.9128998,213.573114,28.90079815,2.213226487,2.441476142,18.14837151,1,5,1830.715028,0.314098045,3997.81177,0.685901955,0.3965317,0.535895241,-0.140508543
3,Cy5,5,171.2649725,112.7815472,29.21469013,3.772340053,2.685161176,56.71582791,2,5,1163.884822,0.220493598,4114.566864,0.779506402,-0.30682386,-0.652498764,-0.135306306
3,Cy5,5,126.7643914,96.53030204,26.79630306,3.69373789,3.322171475,15.64002924,1,5,2698.435341,0.442357257,3401.76014,0.557642743,-0.710940498,-0.055434245,-0.199796628
3,Cy5,5,127.4921881,90.37424524,27.88079023,2.367341836,2.371480868,7.292828341,1,5,2089.657385,0.33560481,4136.88879,0.66439519,-0.778239073,-0.10840905,-0.17087697
3,Cy5,5,164.5690914,105.9747833,34.99447596,1.894207157,2.449174702,24.14527235,2,5,1423.140919,0.265520461,3936.557366,0.734479539,-0.417825704,-0.592006733,0.018821316
3,Cy5,6,303.0084534,853.8768921,33,5.972269654,2.148170521,16.81516512,2,5,262.7032016,0.049969955,4994.851908,0.950030045,0.833600691,0.365934968,-0.008232948
3,Cy5,6,200.0988665,811.3173569,33.51410521,4.972269654,2.682289894,8.716107631,1,5,2518.373583,0.509058885,2428.743609,0.490941115,-0.393202987,-0.302205112,0.005852126
3,Cy5,6,218.1888102,811.7667919,31.16709692,3.972269654,2.511361671,34.65061336,1,5,2783.145869,0.565068718,2142.170249,0.434931282,-0.180322478,-0.304891849,-0.058449471
3,Cy5,6,283.1606093,832.2168046,30.78233902,3.793445569,2.781346707,55.23644739,2,5,3171.772392,0.645120022,1744.787415,0.354879978,0.591686392,0.00725742,-0.068990783
3,Cy5,6,240.0928542,811.3619996,32.55712035,1.833847513,2.254812377,31.40587511,1,5,3300.437543,0.667648318,1642.940046,0.332351682,0.077067727,-0.324357939,-0.020366637
3,Cy5,7,282.367586,310.4288198,28.37593052,3.817554566,2.651408305,35.46485579,2,5,439.3392511,0.074873327,5422.907328,0.925126673,-0.385928268,0.78889878,-0.12860132
3,Cy5,7,319.0054495,243.8693503,31.17841322,2.817554566,2.545448447,15.20114296,1,5,113.0155413,0.018544788,5980.136943,0.981455212,-0.864389164,-0.255412579,-0.051820972
3,Cy5,7,300.722358,317.3465019,34.14446433,1.817554566,2.3717926,30.88554364,2,5,2736.154424,0.48246253,2935.074094,0.51753747,-0.184843571,0.601312731,0.029440703
3,Cy5,7,314.4400831,261.3901901,28.30782415,1.306473525,2.464704608,12.86471828,1,5,1995.063163,0.318453882,4269.8944,0.681546118,-0.703754423,-0.048375369,-0.130467248
3,Cy5,7,319.0337019,269.8845967,29.55216795,1.680337782,2.491464698,21.74217333,1,5,2959.235379,0.493026605,3043.010895,0.506973395,-0.579388383,-0.038951027,-0.096375636
3,Cy5,7,293.4347037,322.0714265,25.44369625,1.028557667,2.80857305,13.29522938,2,5,1636.119806,0.281688729,4172.113111,0.718311271,-0.182886576,0.7380686,-0.208936505
3,Cy5,8,595.6908483,668.9967754,31.685261,6.637537582,2.846679688,75.63637532,2,5,1828.498816,0.344545305,3478.531248,0.655454695,0.344555129,-0.503616407,-0.062757954
3,Cy5,8,535.6653507,721.5465021,26.88784081,3.938265987,2.592905991,62.38830876,1,5,2528.8375,0.474303791,2802.854777,0.525696209,-0.255098672,0.568696704,-0.190689159
3,Cy5,8,546.5433142,726.3696397,24.8868758,2.926051016,2.594575955,25.80220022,1,5,2149.508135,0.401587702,3203.000375,0.598412298,-0.120733203,0.623090911,-0.244048226
3,Cy5,8,598,665,28,2.843745975,2.871277217,12.64344631,2,5,1396.925195,0.259690822,3982.260664,0.740309178,0.364085842,-0.579111917,-0.161031581
3,Cy5,8,601,665,29,1.848195505,2.767404763,19.25157441,2,5,1215.113163,0.228988684,4091.32008,0.771011316,0.398759719,-0.587171578,-0.134364914
3,Cy5,8,556.4916247,725.1595115,26.43884136,0.911888909,2.762693726,5.809825323,1,5,2447.006931,0.448050908,3014.461006,0.551949092,-0.00791842,0.575384322,-0.202662478
3,Cy5,9,823.6516807,838.6839813,27.2959986,5.800369935,2.812667202,61.95629611,2,5,1934.126076,0.368410477,3315.767107,0.631589523,0.689372949,0.227802886,-0.198987424
3,Cy5,9,823,840,28,5.800369935,2.721384789,59.20918076,2,5,1810.690476,0.345367798,3432.098483,0.654632202,0.696382082,0.250893442,-0.180461071
3,Cy5,9,774.6480532,744.5217047,26.93103554,3.300247735,2.559935441,10.19545169,1,5,2060.44197,0.345679428,3900.099204,0.654320572,-0.693054775,-0.24835596,-0.208591715
3,Cy5,9,836.9198024,837.7963907,31.79832878,2.839177217,2.847431534,35.51495283,2,5,812.3232582,0.157629065,4341.137232,0.842370935,0.80281684,0.054475621,-0.080505051
3,Cy5,9,780.1663342,745.9445876,24.31384396,2.763358359,2.824908505,49.38580057,1,5,2307.939404,0.386440682,3664.313497,0.613559318,-0.628154128,-0.299913427,-0.277465178
3,Cy5,9,781.83209,738.9333879,27.79241566,2.544277774,2.675979885,37.18494804,1,5,1316.121873,0.223216564,4579.905118,0.776783436,-0.6821331,-0.400720257,-0.185923817
3,Cy5,9,831.0904728,833.3162576,30.39312423,1.408169454,2.792779977,9.660194401,2,5,1748.968728,0.342074468,3363.981058,0.657925532,0.704822427,0.07483305,-0.117484118
3,Cy5,10,959.0297854,476.5221289,28.08929335,3.31202047,2.526623297,22.73946252,1,5,1258.367614,0.229589082,4223.251622,0.770410918,-0.241813579,-0.612898425,-0.242474806
3,Cy5,10,952.111056,475.5516765,29.42781152,2.111148296,2.734226328,5.222387285,1,5,952.9676798,0.184186784,4220.951996,0.815813216,-0.329721133,-0.572347649,-0.209011852
3,Cy5,10,986.0522726,520.2682979,27.99195642,1.672841693,2.75760207,20.28462307,2,5,3458.286763,0.689580551,1556.757691,0.310419449,0.356324952,-0.185298265,-0.244908229
3,Cy5,10,1001.436494,521.8508842,27.53343981,1.564242059,2.222288992,20.11009566,2,5,2097.636027,0.417302227,2929.050215,0.582697773,0.548124305,-0.283902196,-0.256371144
3,Cy5,11,884.0347221,169.6967463,32.9931509,4.099247068,2.642666377,62.85551408,1,5,1416.446197,0.23177702,4694.803769,0.76822298,-0.750459124,-0.317050746,-0.009178604
3,Cy5,11,868.6327231,209.2610187,29.51213882,3.993818622,2.627461689,56.20828231,2,5,2356.059459,0.376205197,3906.588313,0.623794803,-0.598833145,0.342368713,-0.107235282
3,Cy5,11,861.4694577,216.3722855,28.89298537,3.76460204,2.617514607,32.78859151,2,5,1111.337978,0.180143983,5057.540766,0.819856017,-0.618122278,0.503466656,-0.124676225
3,Cy5,11,895.3673531,179.578434,28.55646269,1.420859503,2.358995931,25.46461047,1,5,2474.242026,0.446733249,3064.248947,0.553266751,-0.551837323,-0.299397893,-0.134155737
3,Cy5,11,875.8665268,170.7570033,30.35673823,1.529064787,2.622453376,6.663481301,1,5,1013.220834,0.165946384,5092.510175,0.834053616,-0.828526278,-0.224251329,-0.08344375
3,Cy5,11,856.9748545,206.1943211,30.2068519,1.268645642,2.47938722,14.01471517,2,5,1344.12112,0.200615407,5355.710171,0.799384593,-0.746685988,0.415752137,-0.0876659
3,a488,1,124,487,35,2.782933221,2.625674818,18.39821633,2,5,,,,,,,
3,a488,1,124.4707799,486.5505832,35.20317217,2.769203251,2.789992526,18.00151352,2,5,,,,,,,
3,a488,1,112.490106,461.4464966,37.61043331,2.710341333,2.327055212,7.284417399,1,5,,,,,,,
3,a488,1,119.516648,482.136497,37.45407011,2.431935744,2.674184745,12.97299449,2,5,,,,,,,
3,a488,1,117.2314077,464.5514777,35.7085865,2.076101291,2.44771209,26.82236113,1,5,,,,,,,
3,a488,1,132.9546457,497.2096744,38.96705779,1.81670672,2.427552109,40.36073667,2,5,,,,,,,
3,a488,1,123,462,37,1.327818277,2.471611676,19.41847223,1,5,,,,,,,
3,a488,3,386.8121407,615.0721364,29.89597988,6.663975737,2.469550732,67.42285696,1,5,3165.399436,0.583429069,2260.060714,0.416570931,0.46610828,-0.250706048,-0.159816753
3,a488,3,376.617385,621.3954691,33.49114598,4.310380071,2.455313748,27.12635556,1,5,3421.153967,0.643853533,1892.4262,0.356146467,0.522809223,-0.07412918,-0.067633007
3,a488,3,346.4378676,615.7384229,28.19088449,2.515747247,2.290116214,24.07360282,2,5,3100.258982,0.591303333,2142.817005,0.408696667,0.355092963,0.368091015,-0.203537148
3,a488,3,339.2852322,616.0329492,27.43715836,1.097080206,2.402634827,5.67543684,2,5,2437.315618,0.462952856,2827.48799,0.537047144,0.337855278,0.478298858,-0.222863459
3,a488,4,573.9492893,214.497407,27.55174616,8.85230911,2.384244489,72.28031032,1,5,1848.00974,0.323611252,3862.601949,0.676388748,0.584983903,0.297280043,-0.176483262
3,a488,4,580.3095763,230.3272189,25.45683331,5.086715629,2.476376471,38.90866747,1,5,4079.968709,0.692686777,1810.313651,0.307313223,0.375566638,0.19482671,-0.232347605
3,a488,4,584.9008409,236.8297373,26.41864925,4.777598584,2.460910818,43.86244743,1,5,4986.886862,0.838929196,957.9296354,0.161070804,0.270931836,0.174315654,-0.20669918
3,a488,4,564.4036998,300.6149666,24.36584508,4.18057446,2.540333368,40.79291608,2,5,1120.397608,0.194085608,4652.100729,0.805914392,-0.139038543,-0.741458328,-0.261440624
3,a488,4,565.5457241,280.4427652,32.5362188,3.501230141,2.634029624,24.16025811,2,5,3017.539168,0.532900462,2644.946905,0.467099538,0.040846412,-0.510072064,-0.043563992
3,a488,4,571,217,24,1.182920828,2.610351563,8.498800484,1,5,2096.187015,0.355283506,3803.853309,0.644716494,0.58907588,0.237960244,-0.271196493
3,a488,4,564,277,30,0.788602506,2.69679954,2.741436994,2,5,3027.820999,0.53646527,2616.199534,0.46353473,0.087919796,-0.489561204,-0.111196493
3,a488,5,149.2182939,108.3348501,28.49337672,4.687716051,2.650289131,47.64506115,2,5,2858.595463,0.54382768,2397.789682,0.45617232,-0.465548831,-0.3324447,-0.15454133
3,a488,5,165.7978074,112.4268072,32.09580042,3.84230853,2.494690482,39.36894564,2,5,1883.774637,0.34599679,3560.807549,0.65400321,-0.337576581,-0.568098622,-0.058476698
3,a488,5,132.0287274,80.61282225,32.87630169,3.310403863,2.539628392,27.95705977,1,5,859.6668922,0.137318553,5400.708189,0.862681447,-0.868451233,-0.246103752,-0.037663331
3,a488,5,118.2479089,92.9046561,26.10518362,2.624560952,2.722893005,24.61071329,1,5,1594.591894,0.269363535,4324.843362,0.730636465,-0.794212747,0.055362877,-0.21822648
3,a488,5,117.1924541,89.67080418,26.44426281,2.358747204,3.044897857,5.831691987,1,5,1253.170793,0.208646266,4752.972918,0.791353734,-0.836579309,0.050358142,-0.209184368
3,a488,5,152.9530928,114.3204908,38.02074718,1.473385191,2.558538241,20.57401416,2,5,3197.278963,0.606253321,2076.442257,0.393746679,-0.37844198,-0.351456829,0.099521882
3,a488,5,146.177955,119.990818,35.58069029,1.278629485,1.96584329,19.12013745,2,5,4217.939854,0.804406373,1025.604504,0.195593627,-0.346233891,-0.20575341,0.034453698
3,a488,6,291.0556819,829.036715,27.70062752,5.483783258,2.621090586,82.05572288,2,5,2269.785626,0.453312369,2737.238644,0.546687631,0.683263366,-0.051596213,-0.153421235
3,a488,6,241.2070383,831.0129771,33.68262276,3.752849673,2.511115711,31.69235028,1,5,5335.63283,1,0,0,0.097917597,0.010729049,0.010469045
3,a488,6,288.9009865,836.9810758,30.49551913,2.161806689,2.674804688,15.49410152,2,5,2374.179587,0.47910558,2581.236688,0.52089442,0.661061041,0.085363102,-0.076848863
3,a488,6,244.3911757,816.3745322,31.91470357,2.134968282,2.581062387,27.53174924,1,5,3949.121041,0.799347337,991.310815,0.200652663,0.129584447,-0.241184598,-0.037967097
3,a488,6,292.9383077,846.9197328,33.13281103,1.620933221,2.298632118,20.16866712,2,5,1814.832549,0.346644656,3420.643976,0.653355344,0.712451468,0.252845928,-0.00459429
3,a488,6,236,831,34,1.262444286,2.667212878,0.398475909,1,5,5286.813785,1,0,0,0.036687628,0.013490842,0.019164312
3,a488,6,239.5258928,815.1357285,30.29634716,1.110017923,2.869060076,2.020051845,1,5,3805.084447,0.767550173,1152.355296,0.232449827,0.071889477,-0.259561148,-0.082305629
3,a488,7,320,267,34,5.93508618,2.792683034,41.12803696,1,5,2991.320779,0.480823623,3229.9226,0.519176377,-0.604368941,-0.075905453,0.025482776
3,a488,7,317.619273,263.1453619,31.18953231,4.799844115,2.57223762,3.718672207,1,5,2391.604643,0.383952164,3837.38034,0.616047836,-0.66282737,-0.076224307,-0.051516339
3,a488,7,320.318356,267.1767036,32.67359402,4.058410602,2.853889949,33.93493014,1,5,3001.811429,0.483458746,3207.360439,0.516541254,-0.600260261,-0.078686297,-0.010857114
3,a488,7,291.6790083,312.5806379,29.23315716,2.369740029,2.530089163,13.65005399,2,5,1528.3454,0.266740592,4201.343466,0.733259408,-0.298779466,0.682420708,-0.105115658
3,a488,7,296.4623331,311.5037824,33.66809583,1.469340579,2.689980091,17.16673193,2,5,2156.204089,0.382752129,3477.227211,0.617247871,-0.277901422,0.609533119,0.016389511
3,a488,7,290.7150551,308.1173286,29.76615994,1.111071137,3.602030628,1.147343431,2,5,1394.601459,0.241774974,4373.556277,0.758225026,-0.354225768,0.658098451,-0.090512842
3,a488,8,585.0693036,670.1208,34.51747207,4.306806911,2.717463411,18.1353273,2,5,2099.454477,0.396098491,3200.869544,0.603901509,0.223804918,-0.455593911,0.012767674
3,a488,8,577.1734258,705.4451238,23.9299411,3.895871102,2.447108192,47.85591075,1,5,4742.383959,0.848744616,845.0966223,0.151255384,0.195811816,0.178034421,-0.269566485
3,a488,8,584,665,37,3.234294109,2.563605462,4.750116644,2,5,1507.481343,0.285607486,3770.676332,0.714392514,0.202274415,-0.541500164,0.078968419
3,a488,8,562.6719817,723.64175,30.72710794,1.8669009,2.243282655,18.79135736,1,5,2518.739148,0.472366805,2813.427498,0.527633195,0.060795528,0.532467122,-0.088308702
3,a488,8,580,671,36,1.405067141,2.631835938,0.930597498,2,5,2352.126697,0.444479171,2939.744887,0.555520829,0.166788794,-0.426732318,0.052301752
3,a488,8,565.8059576,731.8142299,26.88548568,0.923024631,2.540856194,7.474195601,1,5,1485.857247,0.280584533,3809.745825,0.719415467,0.111655097,0.665733311,-0.190751963
3,a488,9,821.2906067,828.5399111,25.35326079,3.457507724,2.330758738,5.205138004,2,5,3164.791596,0.608506891,2036.129517,0.391493109,0.56732442,0.140622814,-0.250112103
3,a488,9,824.9800089,827.5894632,26.31895357,2.48749642,2.291179051,27.83536278,2,5,2904.972019,0.562497848,2259.59926,0.437502152,0.591911981,0.084365378,-0.224699135
3,a488,9,810.6087412,829.700322,26.60763755,2.459924774,2.415240638,21.38806132,2,5,3292.650937,0.648965405,1781.041855,0.351034595,0.480401459,0.285272303,-0.217102189
3,a488,9,824.6643017,837.3947734,28.43445224,2.360633233,2.677877552,16.12125005,2,5,2039.018327,0.386786596,3232.660291,0.613213404,0.685953726,0.200580987,-0.169028118
3,a488,9,787.7876083,744.4055581,25.33905347,2.295509832,2.566240831,3.978958789,1,5,1761.582254,0.306663784,3981.938806,0.693336216,-0.573167537,-0.411264282,-0.25048598
3,a488,9,784.9282743,830.2350657,25.76954206,1.887480151,2.791581115,8.999275582,2,5,2006.891354,0.370073442,3416.027978,0.629926558,0.249131891,0.607192393,-0.239157333
3,a488,9,792,748,26,1.857720618,2.309791418,23.82606427,1,5,1640.121947,0.305835679,3722.633476,0.694164321,-0.498824886,-0.421884967,-0.23309265
3,a488,9,827.7476064,840.2359432,26.97673575,1.848420119,2.668772158,8.626935482,2,5,1508.305262,0.286418518,3757.775144,0.713581482,0.74244777,0.195214966,-0.207389078
3,a488,9,798.3189456,821.1594487,28.72384388,1.134735684,1.954987813,11.74913705,2,5,3940.237924,0.749946861,1313.802855,0.250053139,0.282745632,0.338553,-0.161412548
3,a488,9,779,765,34,1.126280093,2.992374645,6.68273175,1,5,3935.301767,0.751685756,1300,0.248314244,-0.450487689,-0.067264947,-0.022566335
3,a488,9,779,766,35,1.126280093,2.601819551,10.01779358,1,5,4058.139968,0.783618313,1120.580207,0.216381687,-0.4406002,-0.055808568,0.003749455
3,a488,10,970.8599854,478.9915466,30,5.079984513,2.620778937,10.54595913,1,5,788.2919006,0.147111795,4570.373559,0.852888205,-0.086336432,-0.670355332,-0.194707139
3,a488,10,998,522,29,4.079984513,2.507616413,48.34016154,2,5,2500.599928,0.493740785,2564.00078,0.506259215,0.508485848,-0.254504855,-0.219707139
